id,sequence,task,choices,response,response_type,domain,enc_task,enc_response,rt,confidence,confidence_time,correct,valid,age,gender,education,puzzles,maths,condition,experience,strategies,system12,unfocused,adjusted,helpful
EGJXUIONKA,18,All;packers;tutors/Some;tutors;butchers,All;packers;butchers|NVC|Some not;butchers;packers|All;butchers;packers|No;packers;butchers|No;butchers;packers|Some;packers;butchers|Some not;packers;butchers|Some;butchers;packers,All;packers;butchers,single-choice,syllogistic,AI1,Aac,5.305252666669592,,,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,19,Some;drivers;pilots/All;butchers;pilots,All;drivers;butchers|NVC|Some not;butchers;drivers|All;butchers;drivers|No;drivers;butchers|No;butchers;drivers|Some;drivers;butchers|Some not;drivers;butchers|Some;butchers;drivers,Some;drivers;butchers,single-choice,syllogistic,IA3,Iac,13.19573766666138,,,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,20,Some;bakers;sculptors/Some not;gamblers;bakers,All;sculptors;gamblers|NVC|Some not;gamblers;sculptors|All;gamblers;sculptors|No;sculptors;gamblers|No;gamblers;sculptors|Some;sculptors;gamblers|Some not;sculptors;gamblers|Some;gamblers;sculptors,No;sculptors;gamblers,single-choice,syllogistic,IO2,Eac,4.5425316666613025,,,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,21,No;counselors;analysts/Some not;counselors;opticians,All;analysts;opticians|NVC|Some not;opticians;analysts|All;opticians;analysts|No;analysts;opticians|No;opticians;analysts|Some;analysts;opticians|Some not;analysts;opticians|Some;opticians;analysts,Some not;analysts;opticians,single-choice,syllogistic,EO4,Oac,19.230922333341976,,,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,22,All;nurses;actors/All;drillers;actors,All;nurses;drillers|NVC|Some not;drillers;nurses|All;drillers;nurses|No;nurses;drillers|No;drillers;nurses|Some;nurses;drillers|Some not;nurses;drillers|Some;drillers;nurses,Some not;nurses;drillers,single-choice,syllogistic,AA3,Oac,40.91406133334101,,,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,23,No;secretaries;climbers/All;fencers;climbers,All;secretaries;fencers|NVC|Some not;fencers;secretaries|All;fencers;secretaries|No;secretaries;fencers|No;fencers;secretaries|Some;secretaries;fencers|Some not;secretaries;fencers|Some;fencers;secretaries,Some not;secretaries;fencers,single-choice,syllogistic,EA3,Oac,17.340181333330484,,,True,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,24,All;climbers;therapists/Some;climbers;skaters,All;therapists;skaters|NVC|Some not;skaters;therapists|All;skaters;therapists|No;therapists;skaters|No;skaters;therapists|Some;therapists;skaters|Some not;therapists;skaters|Some;skaters;therapists,NVC,single-choice,syllogistic,AI4,NVC,1.5910976666683962,,,False,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,25,No;campers;engineers/Some;fencers;engineers,All;campers;fencers|NVC|Some not;fencers;campers|All;fencers;campers|No;campers;fencers|No;fencers;campers|Some;campers;fencers|Some not;campers;fencers|Some;fencers;campers,No;campers;fencers,single-choice,syllogistic,EI3,Eac,0.6467273333345851,,,False,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,26,No;agents;secretaries/All;brokers;agents,All;secretaries;brokers|NVC|Some not;brokers;secretaries|All;brokers;secretaries|No;secretaries;brokers|No;brokers;secretaries|Some;secretaries;brokers|Some not;secretaries;brokers|Some;brokers;secretaries,Some not;secretaries;brokers,single-choice,syllogistic,EA2,Oac,0.5969903333385785,,,True,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,27,No;boxers;surfers/All;boxers;florists,All;surfers;florists|NVC|Some not;florists;surfers|All;florists;surfers|No;surfers;florists|No;florists;surfers|Some;surfers;florists|Some not;surfers;florists|Some;florists;surfers,No;florists;surfers,single-choice,syllogistic,EA4,Eca,1.1937963333403077,,,False,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,28,Some;boxers;actuaries/Some;actuaries;opticians,All;boxers;opticians|NVC|Some not;opticians;boxers|All;opticians;boxers|No;boxers;opticians|No;opticians;boxers|Some;boxers;opticians|Some not;boxers;opticians|Some;opticians;boxers,All;opticians;boxers,single-choice,syllogistic,II1,Aca,0.7296123333324991,,,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,29,Some not;jugglers;investors/Some;barbers;jugglers,All;investors;barbers|NVC|Some not;barbers;investors|All;barbers;investors|No;investors;barbers|No;barbers;investors|Some;investors;barbers|Some not;investors;barbers|Some;barbers;investors,Some not;investors;barbers,single-choice,syllogistic,OI2,Oac,0.7627693333302936,,,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,30,No;riders;counselors/Some not;counselors;joggers,All;riders;joggers|NVC|Some not;joggers;riders|All;joggers;riders|No;riders;joggers|No;joggers;riders|Some;riders;joggers|Some not;riders;joggers|Some;joggers;riders,All;joggers;riders,single-choice,syllogistic,EO1,Aca,0.7132166666711369,,,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,31,Some not;poets;writers/Some;writers;singers,All;poets;singers|NVC|Some not;singers;poets|All;singers;poets|No;poets;singers|No;singers;poets|Some;poets;singers|Some not;poets;singers|Some;singers;poets,Some;poets;singers,single-choice,syllogistic,OI1,Iac,0.9119743333359562,,,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,32,All;sculptors;potters/No;miners;potters,All;sculptors;miners|NVC|Some not;miners;sculptors|All;miners;sculptors|No;sculptors;miners|No;miners;sculptors|Some;sculptors;miners|Some not;sculptors;miners|Some;miners;sculptors,Some;miners;sculptors,single-choice,syllogistic,AE3,Ica,0.9451243333344662,,,False,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,33,Some;poets;waiters/No;waiters;cashiers,All;poets;cashiers|NVC|Some not;cashiers;poets|All;cashiers;poets|No;poets;cashiers|No;cashiers;poets|Some;poets;cashiers|Some not;poets;cashiers|Some;cashiers;poets,No;poets;cashiers,single-choice,syllogistic,IE1,Eac,3.779492333327737,,,False,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,34,Some;tellers;carpenters/Some not;tellers;artists,All;carpenters;artists|NVC|Some not;artists;carpenters|All;artists;carpenters|No;carpenters;artists|No;artists;carpenters|Some;carpenters;artists|Some not;carpenters;artists|Some;artists;carpenters,NVC,single-choice,syllogistic,IO4,NVC,0.862608333331843,,,True,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,35,No;scientists;golfers/No;workers;golfers,All;scientists;workers|NVC|Some not;workers;scientists|All;workers;scientists|No;scientists;workers|No;workers;scientists|Some;scientists;workers|Some not;scientists;workers|Some;workers;scientists,Some not;scientists;workers,single-choice,syllogistic,EE3,Oac,2.7352653333296395,,,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,36,Some not;chemists;potters/Some not;sailors;potters,All;chemists;sailors|NVC|Some not;sailors;chemists|All;sailors;chemists|No;chemists;sailors|No;sailors;chemists|Some;chemists;sailors|Some not;chemists;sailors|Some;sailors;chemists,Some;sailors;chemists,single-choice,syllogistic,OO3,Ica,13.230164000004356,,,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,37,Some;actors;painters/Some;workers;painters,All;actors;workers|NVC|Some not;workers;actors|All;workers;actors|No;actors;workers|No;workers;actors|Some;actors;workers|Some not;actors;workers|Some;workers;actors,No;workers;actors,single-choice,syllogistic,II3,Eca,1.1435323333342873,,,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,38,Some not;cooks;nurses/All;cooks;painters,All;nurses;painters|NVC|Some not;painters;nurses|All;painters;nurses|No;nurses;painters|No;painters;nurses|Some;nurses;painters|Some not;nurses;painters|Some;painters;nurses,Some not;nurses;painters,single-choice,syllogistic,OA4,Oac,0.5308346666718522,,,False,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,39,All;farmers;jugglers/No;jugglers;gamblers,All;farmers;gamblers|NVC|Some not;gamblers;farmers|All;gamblers;farmers|No;farmers;gamblers|No;gamblers;farmers|Some;farmers;gamblers|Some not;farmers;gamblers|Some;gamblers;farmers,All;gamblers;farmers,single-choice,syllogistic,AE1,Aca,0.6467053333347044,,,False,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,40,No;tellers;doctors/Some not;climbers;tellers,All;doctors;climbers|NVC|Some not;climbers;doctors|All;climbers;doctors|No;doctors;climbers|No;climbers;doctors|Some;doctors;climbers|Some not;doctors;climbers|Some;climbers;doctors,Some;doctors;climbers,single-choice,syllogistic,EO2,Iac,0.6301163333331545,,,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,41,Some;lawyers;actors/All;actors;swimmers,All;lawyers;swimmers|NVC|Some not;swimmers;lawyers|All;swimmers;lawyers|No;lawyers;swimmers|No;swimmers;lawyers|Some;lawyers;swimmers|Some not;lawyers;swimmers|Some;swimmers;lawyers,Some;lawyers;swimmers,single-choice,syllogistic,IA1,Iac,12.052747666659297,,,True,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,42,All;cyclists;students/Some;buyers;cyclists,All;students;buyers|NVC|Some not;buyers;students|All;buyers;students|No;students;buyers|No;buyers;students|Some;students;buyers|Some not;students;buyers|Some;buyers;students,Some;buyers;students,single-choice,syllogistic,AI2,Ica,22.69513700000145,,,True,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,43,No;novelists;analysts/Some;novelists;travelers,All;analysts;travelers|NVC|Some not;travelers;analysts|All;travelers;analysts|No;analysts;travelers|No;travelers;analysts|Some;analysts;travelers|Some not;analysts;travelers|Some;travelers;analysts,Some not;analysts;travelers,single-choice,syllogistic,EI4,Oac,4.0450963333298855,,,False,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,44,Some not;dentists;lifeguards/No;plumbers;dentists,All;lifeguards;plumbers|NVC|Some not;plumbers;lifeguards|All;plumbers;lifeguards|No;lifeguards;plumbers|No;plumbers;lifeguards|Some;lifeguards;plumbers|Some not;lifeguards;plumbers|Some;plumbers;lifeguards,All;plumbers;lifeguards,single-choice,syllogistic,OE2,Aca,0.663285333332916,,,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,45,All;therapists;engineers/All;engineers;travelers,All;therapists;travelers|NVC|Some not;travelers;therapists|All;travelers;therapists|No;therapists;travelers|No;travelers;therapists|Some;therapists;travelers|Some not;therapists;travelers|Some;travelers;therapists,No;therapists;travelers,single-choice,syllogistic,AA1,Eac,110.14152000000686,,,False,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,46,Some;pilots;tailors/All;singers;pilots,All;tailors;singers|NVC|Some not;singers;tailors|All;singers;tailors|No;tailors;singers|No;singers;tailors|Some;tailors;singers|Some not;tailors;singers|Some;singers;tailors,All;singers;tailors,single-choice,syllogistic,IA2,Aca,1.0777193333332742,,,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,47,Some not;clerks;auditors/Some not;cashiers;clerks,All;auditors;cashiers|NVC|Some not;cashiers;auditors|All;cashiers;auditors|No;auditors;cashiers|No;cashiers;auditors|Some;auditors;cashiers|Some not;auditors;cashiers|Some;cashiers;auditors,Some;auditors;cashiers,single-choice,syllogistic,OO2,Iac,1.2433119999989872,,,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,48,Some not;dancers;editors/No;editors;scholars,All;dancers;scholars|NVC|Some not;scholars;dancers|All;scholars;dancers|No;dancers;scholars|No;scholars;dancers|Some;dancers;scholars|Some not;dancers;scholars|Some;scholars;dancers,Some;dancers;scholars,single-choice,syllogistic,OE1,Iac,29.90672666666828,95.0,2.868104333331193,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,49,No;poets;skaters/Some;skaters;miners,All;poets;miners|NVC|Some not;miners;poets|All;miners;poets|No;poets;miners|No;miners;poets|Some;poets;miners|Some not;poets;miners|Some;miners;poets,No;poets;miners,single-choice,syllogistic,EI1,Eac,31.978560999996127,75.0,1.9231683333342289,False,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,50,Some not;editors;soldiers/All;florists;editors,All;soldiers;florists|NVC|Some not;florists;soldiers|All;florists;soldiers|No;soldiers;florists|No;florists;soldiers|Some;soldiers;florists|Some not;soldiers;florists|Some;florists;soldiers,Some not;soldiers;florists,single-choice,syllogistic,OA2,Oac,8.12333066667116,50.0,0.9119473333408438,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,51,Some;waiters;poets/No;waiters;cashiers,All;poets;cashiers|NVC|Some not;cashiers;poets|All;cashiers;poets|No;poets;cashiers|No;cashiers;poets|Some;poets;cashiers|Some not;poets;cashiers|Some;cashiers;poets,NVC,single-choice,syllogistic,IE4,NVC,36.02343499999442,66.0,1.4919949999973185,False,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,52,Some not;chemists;skaters/Some not;skaters;hikers,All;chemists;hikers|NVC|Some not;hikers;chemists|All;hikers;chemists|No;chemists;hikers|No;hikers;chemists|Some;chemists;hikers|Some not;chemists;hikers|Some;hikers;chemists,Some not;chemists;hikers,single-choice,syllogistic,OO1,Oac,11.124038999996953,68.0,1.3925209999978556,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,53,No;boxers;actuaries/Some not;opticians;actuaries,All;boxers;opticians|NVC|Some not;opticians;boxers|All;opticians;boxers|No;boxers;opticians|No;opticians;boxers|Some;boxers;opticians|Some not;boxers;opticians|Some;opticians;boxers,All;opticians;boxers,single-choice,syllogistic,EO3,Aca,0.9616803333361946,52.0,4.857190999999648,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,54,Some not;trainers;chefs/Some;bankers;chefs,All;trainers;bankers|NVC|Some not;bankers;trainers|All;bankers;trainers|No;trainers;bankers|No;bankers;trainers|Some;trainers;bankers|Some not;trainers;bankers|Some;bankers;trainers,NVC,single-choice,syllogistic,OI3,NVC,1.1440373333369698,73.0,2.088776000000539,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,55,All;pilots;drivers/All;pilots;butchers,All;drivers;butchers|NVC|Some not;butchers;drivers|All;butchers;drivers|No;drivers;butchers|No;butchers;drivers|Some;drivers;butchers|Some not;drivers;butchers|Some;butchers;drivers,Some;drivers;butchers,single-choice,syllogistic,AA4,Iac,1.6082013333340495,50.0,1.8732459999993463,False,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,56,All;campers;novelists/Some not;joggers;novelists,All;campers;joggers|NVC|Some not;joggers;campers|All;joggers;campers|No;campers;joggers|No;joggers;campers|Some;campers;joggers|Some not;campers;joggers|Some;joggers;campers,Some not;campers;joggers,single-choice,syllogistic,AO3,Oac,10.77571866666762,82.0,1.8898570000007773,False,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,57,Some;drivers;writers/Some not;hikers;writers,All;drivers;hikers|NVC|Some not;hikers;drivers|All;hikers;drivers|No;drivers;hikers|No;hikers;drivers|Some;drivers;hikers|Some not;drivers;hikers|Some;hikers;drivers,NVC,single-choice,syllogistic,IO3,NVC,5.6367056666562885,50.0,0.6632913333376249,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,58,Some not;lifeguards;dentists/All;plumbers;dentists,All;lifeguards;plumbers|NVC|Some not;plumbers;lifeguards|All;plumbers;lifeguards|No;lifeguards;plumbers|No;plumbers;lifeguards|Some;lifeguards;plumbers|Some not;lifeguards;plumbers|Some;plumbers;lifeguards,No;plumbers;lifeguards,single-choice,syllogistic,OA3,Eca,27.30350266666893,81.0,1.326220000006259,False,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,59,All;planners;doctors/No;typists;planners,All;doctors;typists|NVC|Some not;typists;doctors|All;typists;doctors|No;doctors;typists|No;typists;doctors|Some;doctors;typists|Some not;doctors;typists|Some;typists;doctors,No;typists;doctors,single-choice,syllogistic,AE2,Eca,18.053394333337515,77.0,1.392475999996067,False,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,60,Some;counselors;riders/All;counselors;joggers,All;riders;joggers|NVC|Some not;joggers;riders|All;joggers;riders|No;riders;joggers|No;joggers;riders|Some;riders;joggers|Some not;riders;joggers|Some;joggers;riders,Some not;riders;joggers,single-choice,syllogistic,IA4,Oac,0.828988333334525,76.0,2.2875210000053046,False,True,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,61,Some;actors;nurses/Some;actors;drillers,All;nurses;drillers|NVC|Some not;drillers;nurses|All;drillers;nurses|No;nurses;drillers|No;drillers;nurses|Some;nurses;drillers|Some not;nurses;drillers|Some;drillers;nurses,NVC,single-choice,syllogistic,II4,NVC,1.1440326666707796,73.0,1.292839999996126,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,62,No;golfers;teachers/No;bankers;golfers,All;teachers;bankers|NVC|Some not;bankers;teachers|All;bankers;teachers|No;teachers;bankers|No;bankers;teachers|Some;teachers;bankers|Some not;teachers;bankers|Some;bankers;teachers,NVC,single-choice,syllogistic,EE2,NVC,10.991107666666185,50.0,1.127453333338102,False,False,30,male,university,yes,yes,control,no,2,4,0,,
EGJXUIONKA,63,No;auditors;clerks/All;clerks;cashiers,All;auditors;cashiers|NVC|Some not;cashiers;auditors|All;cashiers;auditors|No;auditors;cashiers|No;cashiers;auditors|Some;auditors;cashiers|Some not;auditors;cashiers|Some;cashiers;auditors,No;auditors;cashiers,single-choice,syllogistic,EA1,Eac,10.029634666668782,85.0,1.2267309999987488,False,True,30,male,university,yes,yes,control,no,2,4,0,,
GOKVXIMALV,0,Some not;students;cyclists/Some;cyclists;buyers,No;students;buyers|All;buyers;students|Some not;buyers;students|All;students;buyers|Some;buyers;students|Some;students;buyers|Some not;students;buyers|NVC|No;buyers;students,Some not;buyers;students,single-choice,syllogistic,OI1,Oca,52.445034333323555,,,False,False,35,female,high,yes,yes,control,no,2,1,10,,
